%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1580683377969313047,189,1580683377968708038,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683378969679348,190,1580683378969093084,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683379963305239,191,1580683379962639093,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683380964661737,192,1580683380964122056,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683381967839874,193,1580683381967159032,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683382968364733,194,1580683382967684030,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683383970178474,195,1580683383969556093,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683384994385592,196,1580683384993736028,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683385968117826,197,1580683385967514991,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683386968844044,198,1580683386968183994,gps,42.1231818,71.0338232,10.3000001907,331885.237175,4665454.85021,19,T
1580683387961707949,199,1580683387961046934,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683388996450115,200,1580683388995637893,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683389968228169,201,1580683389967504024,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683390967667981,202,1580683390966980934,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683391993215945,203,1580683391992563962,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683392968626755,204,1580683392967919111,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683393967997215,205,1580683393967273950,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683394968561328,206,1580683394967947006,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683395969731945,207,1580683395969007015,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683396968950106,208,1580683396968307971,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683397997989986,209,1580683397997402906,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683398962974195,210,1580683398962215900,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683399973215326,211,1580683399972604036,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683400969211915,212,1580683400968502998,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683401969302354,213,1580683401968585968,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683402993761520,214,1580683402993125915,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683403962644783,215,1580683403961940050,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683404993749339,216,1580683404993120908,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683405967963243,217,1580683405967194080,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683406968885260,218,1580683406968120098,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683407969855572,219,1580683407969221115,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683408968759189,220,1580683408968132972,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683409967804162,221,1580683409967063903,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683410969450810,222,1580683410968578100,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683411959898255,223,1580683411959135055,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683412966405419,224,1580683412965742111,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683413967822284,225,1580683413967119932,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683414967590238,226,1580683414966964006,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683415968721553,227,1580683415968122959,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683416969246811,228,1580683416968581914,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683417967614748,229,1580683417967020988,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683418968797838,230,1580683418968153953,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683419969894965,231,1580683419969258069,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683420968926341,232,1580683420968269109,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683421965008253,233,1580683421964391946,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683422970106896,234,1580683422969460964,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683423970086630,235,1580683423969484090,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683424969533701,236,1580683424968978881,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683425966802004,237,1580683425966128110,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683426968869203,238,1580683426968211889,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
1580683427962824963,239,1580683427962104082,gps,42.1231818,71.0338238,10.3000001907,331885.187577,4665454.85139,19,T
